Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK51,OUT045,4177.453453538096
FDV31,OUT035,2880.1780455535445
FDR04,OUT035,1536.2313062808796
FDR14,OUT049,896.5462513214729
DRC36,OUT010,419.8379770658784
FDE39,OUT019,279.18119337448496
FDP57,OUT049,1637.075907719619
FDE57,OUT046,2106.12984590948
NCN18,OUT046,1731.8003221528106
NCQ05,OUT018,2404.5144556896844
FDW47,OUT035,1978.4497782690719
FDV46,OUT035,2070.5574612535515
NCP29,OUT045,1040.3230099542789
FDE09,OUT018,1689.5423258194696
NCU06,OUT027,5846.583091448908
FDT19,OUT010,418.1654645463124
DRF15,OUT017,2511.69744687608
DRI51,OUT013,2769.7905982517736
NCX54,OUT013,1647.0028650324266
DRE01,OUT013,3818.1015992481393
NCB07,OUT045,3015.9570309811247
FDU50,OUT035,1906.7601979313317
FDG40,OUT035,595.0441095580907
FDW10,OUT018,2723.491027637034
FDX51,OUT013,3070.0613518575965
NCP17,OUT045,1047.3998358594208
FDP21,OUT035,3111.556952120237
FDL04,OUT045,1643.3952691134266
FDV23,OUT013,2016.795413415878
FDF24,OUT046,1332.4996316530346
FDH56,OUT027,2942.871302362799
FDB51,OUT049,1004.3398979982527
FDI58,OUT027,2830.9666783414445
FDR20,OUT013,820.675320298192
FDC51,OUT018,1992.4030331166398
FDB16,OUT027,2509.821037945058
FDE40,OUT049,994.3193974071676
NCM17,OUT035,626.8345778004061
FDU56,OUT035,3113.898555066454
FDS32,OUT019,287.3568208218774
FDX02,OUT049,3721.362024860084
FDT39,OUT027,4091.7069720070454
FDE35,OUT017,872.4747091905464
NCI42,OUT019,565.9421370281117
DRL23,OUT046,1643.8410693628396
FDA10,OUT046,2038.730140497703
FDA11,OUT013,1524.6216996432142
NCM06,OUT046,2465.19892964328
NCT05,OUT035,4106.1173695737125
NCQ02,OUT010,493.12917311911025
NCY06,OUT049,2052.580394498016
FDY56,OUT035,3795.3274487979484
FDL02,OUT035,1645.1455975666415
NCI06,OUT035,2942.554786971197
FDQ14,OUT045,2471.3730306774487
FDQ12,OUT017,3810.0676208733043
FDP36,OUT046,783.683341195179
FDK21,OUT027,5848.506946303574
FDO40,OUT045,2523.34801036292
NCK54,OUT019,276.91035822136575
FDY09,OUT018,2801.1056401785518
NCW30,OUT049,4113.222013064725
NCC55,OUT027,1023.1799242127099
FDE58,OUT018,1875.1530683149574
FDR39,OUT013,3059.4596381998826
FDU28,OUT049,3080.576220043488
FDH08,OUT017,3807.47628952568
FDG35,OUT045,2857.3492856791654
FDG22,OUT049,619.1995589703057
FDC34,OUT035,2586.492350401275
FDP15,OUT018,3794.448942689864
FDK34,OUT010,570.3851876949325
FDU45,OUT035,1925.2658524434312
FDQ04,OUT027,1032.69118070312
FDX22,OUT018,3367.314790618024
FDB45,OUT017,1642.9746816182565
NCH43,OUT027,5846.583091448908
DRE60,OUT046,3650.6786827957258
FDD17,OUT027,5848.506946303574
NCM54,OUT017,2012.1358016909005
NCH55,OUT013,2048.799305946595
NCT06,OUT017,2618.8180102829574
FDA48,OUT027,5848.506946303574
FDY58,OUT027,5848.506946303574
FDO25,OUT045,3617.124504664695
FDN50,OUT045,1506.682642698811
FDH35,OUT035,2613.7336408754722
FDK09,OUT045,3769.3160735988645
FDO16,OUT013,1420.6818737270992
FDW11,OUT045,1051.1535029861377
FDU47,OUT027,3004.4438795192905
NCQ42,OUT010,278.2709914675463
FDK55,OUT027,2704.0913100067028
FDN08,OUT049,1944.6392172634721
FDT57,OUT045,3925.888534163161
FDJ12,OUT018,3342.9250048078243
DRL59,OUT017,788.2969006339937
NCN53,OUT046,630.2903763577418
FDO51,OUT010,131.202811489774
FDK56,OUT017,3106.130528203199
FDY12,OUT035,822.6297772993572
FDU15,OUT035,594.8549809268072
FDQ19,OUT046,3968.4727437680804
DRF15,OUT045,2531.6443172644836
DRE25,OUT019,234.15414889800053
FDK57,OUT018,1909.3743176835997
FDD33,OUT010,568.9558369739167
FDR34,OUT027,5846.583091448908
FDU04,OUT045,2036.907961419175
FDE35,OUT019,131.82167954402576
NCD31,OUT035,2651.8017661572935
FDJ56,OUT035,1610.2286848315039
NCU53,OUT046,2552.912132745698
FDD39,OUT035,3651.149258326437
NCU17,OUT019,249.04396544398304
FDJ20,OUT046,2027.8485910168126
NCW41,OUT018,2512.7204749749617
FDL52,OUT035,608.5756795451983
FDS39,OUT035,2092.6419397429636
DRJ47,OUT045,2849.011609134499
FDP13,OUT010,131.202811489774
DRK39,OUT010,184.06143534588367
FDF28,OUT010,276.25600616246845
FDB09,OUT045,1995.017975655185
FDM51,OUT046,1570.1269671840093
DRM49,OUT018,716.544137659162
DRF23,OUT013,2847.8151064592757
DRH01,OUT035,2874.109020840763
FDH12,OUT027,2894.024711842887
FDA28,OUT019,281.1991983064451
FDW37,OUT018,1380.753224081067
FDF02,OUT046,1643.8323843424575
DRL37,OUT046,661.5237963231177
NCF43,OUT046,2093.985813228676
FDH08,OUT010,568.2566383384215
FDR34,OUT019,572.0214225863108
NCK19,OUT049,3097.8298596628238
NCD55,OUT018,618.332878110127
FDT27,OUT049,3764.229821030364
FDQ57,OUT045,2469.339998714475
FDA47,OUT035,2587.479100506991
DRG15,OUT027,1402.4871067228971
FDE05,OUT018,2395.5849372803186
FDN46,OUT046,1632.3151998364683
FDX27,OUT027,2802.7912710942683
FDT51,OUT045,1727.3955343202344
FDU33,OUT013,730.260593760403
FDJ16,OUT027,1298.9263409907028
FDD20,OUT019,279.94281454812744
FDT36,OUT049,619.4065785014342
DRF15,OUT027,4084.65401751386
FDN52,OUT010,204.13722811670752
FDC22,OUT027,5702.011866218089
FDX15,OUT045,2598.8156323264466
FDT13,OUT013,3089.644040260865
FDU04,OUT017,2035.3158126105398
FDU31,OUT019,569.7058904643918
FDW59,OUT027,2493.475340494112
NCO29,OUT046,2576.269935416482
FDL15,OUT035,2535.520961679994
FDI41,OUT049,2498.23500654409
FDQ48,OUT049,1558.8218386113585
DRI39,OUT013,1016.012300891747
FDI08,OUT013,4043.3287526154677
FDC21,OUT049,1705.12142742347
FDF58,OUT035,1012.8170526261222
FDS08,OUT010,427.761596878963
FDE47,OUT045,2009.8258130142233
NCP18,OUT019,368.984892289818
NCR41,OUT013,1549.3721530986659
FDA27,OUT013,4063.494565607111
FDA43,OUT035,3102.1755212971125
FDA49,OUT045,1362.4777402068858
NCE55,OUT018,2796.8015065041686
DRM49,OUT027,1095.7431952432262
FDF22,OUT027,5848.506946303574
FDQ15,OUT018,1299.1714799731233
NCS54,OUT017,2908.059887649741
NCY05,OUT013,690.9733905422125
FDR45,OUT046,3976.5753960053676
FDK57,OUT049,2027.7314708904569
FDF41,OUT010,568.7742445010485
FDV21,OUT046,2044.146535829202
FDD51,OUT046,774.4451808535908
FDF33,OUT046,1654.2718131721258
FDA38,OUT046,3888.5157182351245
FDR56,OUT045,3075.6283297789364
NCN41,OUT017,1997.543641964507
FDC60,OUT027,2622.674204286649
FDB47,OUT045,3576.8776073422287
DRH01,OUT013,2848.867830839081
FDW08,OUT046,1643.9565410351424
FDF38,OUT027,1031.2655292665213
FDY32,OUT017,2534.370418576304
FDG34,OUT049,1649.9245150351717
FDG47,OUT019,568.6248396465688
NCF18,OUT035,3051.5900527837207
FDL39,OUT019,451.67540864721445
NCH55,OUT035,2022.6172524304527
DRJ35,OUT049,992.5037160831545
FDS44,OUT035,3909.3634713538904
DRE01,OUT018,3587.497114102153
FDY39,OUT013,3113.13241424441
FDY32,OUT018,2450.3612198282326
FDR33,OUT027,2936.174596801918
NCP50,OUT049,1301.3526204257478
FDZ47,OUT018,1540.30816379525
FDU57,OUT049,2453.926314925503
FDY44,OUT013,3080.185754620741
DRH59,OUT018,1134.4852249290568
FDB03,OUT027,5846.583091448908
FDY46,OUT045,3061.262887923211
FDM39,OUT045,2886.2978682354615
FDY36,OUT035,1144.4124492575984
NCM55,OUT035,3117.2207155603182
FDJ50,OUT010,131.202811489774
DRL60,OUT013,2416.664443187495
NCJ54,OUT049,3810.5945210019504
FDX59,OUT017,591.7594974605427
FDI07,OUT013,3107.8476751823036
DRF51,OUT010,131.202811489774
FDM14,OUT017,1654.4475818939559
FDP21,OUT045,3097.0846727844455
FDE40,OUT035,1051.7025360673167
FDE05,OUT035,2503.6478695398705
FDM13,OUT027,2997.950935562033
FDC34,OUT027,4179.201186677166
NCI55,OUT018,1995.5786890071272
NCE43,OUT018,2669.4307419654156
FDW58,OUT018,1626.88765432311
FDG60,OUT045,3896.943366916077
FDV31,OUT017,2864.7152011016624
FDR47,OUT013,3042.094194733391
FDM60,OUT019,131.202811489774
NCF06,OUT018,3856.773316639573
NCN26,OUT027,2953.4107897635668
FDQ59,OUT049,1357.042901254054
FDF09,OUT046,629.4908575658832
NCS06,OUT017,4099.560603110674
FDT44,OUT046,1963.8143290690941
FDI19,OUT017,3988.380503791579
FDT22,OUT017,949.135876601885
NCF54,OUT027,4261.758734456752
DRG25,OUT045,3108.5871849019277
FDB59,OUT017,3016.841014744469
FDQ37,OUT017,3021.254273671095
FDP56,OUT035,758.7264565897699
FDW44,OUT035,2901.0001775498886
FDJ26,OUT010,572.8697743463554
FDU43,OUT018,3640.6068294439883
FDW33,OUT045,1645.2272472663376
NCX53,OUT027,3136.121327082851
FDN56,OUT010,368.35050569360874
DRF15,OUT049,2499.525299151732
FDO33,OUT017,1913.7200057632497
FDZ39,OUT010,242.18812150224986
NCJ19,OUT017,871.962687438633
FDU01,OUT035,3065.345223297949
FDT12,OUT035,3831.87338386418
NCM18,OUT018,1029.9896444539738
FDP19,OUT017,2005.7979994222621
NCR42,OUT049,620.6241502637205
FDN10,OUT046,1977.8058060704213
FDG44,OUT017,867.6384163090432
FDQ10,OUT046,2876.51096105085
DRH13,OUT049,1639.9500423389434
FDT52,OUT013,3868.806181994138
FDM56,OUT045,1718.398779330474
NCO43,OUT010,241.0687565516283
NCV29,OUT035,2936.5281204799285
NCF06,OUT013,4135.477583185519
FDO50,OUT035,1416.0502300120768
FDT59,OUT013,3778.354554011539
FDX40,OUT027,1023.0127268575934
FDE50,OUT017,3044.2971317353495
FDX51,OUT017,3082.307992276395
NCD30,OUT018,1539.0478379116566
FDK15,OUT013,1627.2183807742372
FDL12,OUT045,991.3610778773988
FDK46,OUT017,4178.618106130445
DRH49,OUT010,167.37982531898442
FDQ57,OUT046,2452.8278670862383
FDY59,OUT017,1454.4851275882318
FDO09,OUT018,3793.7201355554607
NCG30,OUT035,2005.8161511806882
FDM09,OUT017,2746.53892097585
NCN17,OUT027,2853.2991766360105
NCS42,OUT013,1422.6152978993282
FDD02,OUT019,277.78393139983154
FDE34,OUT013,3110.261244974393
FDU38,OUT045,3096.6464564852195
FDB33,OUT046,2590.4176760469895
NCJ29,OUT017,1363.4414454734008
FDZ27,OUT035,758.7264565897699
FDI40,OUT013,1572.647642676261
FDG22,OUT013,690.636968446111
FDT51,OUT017,1730.3128353216782
FDF20,OUT018,2967.475675582775
FDV50,OUT035,1995.4353393451872
FDT02,OUT049,619.0104303390222
DRC49,OUT017,2448.7442386486414
FDF26,OUT049,2451.5234660305114
FDV52,OUT035,1944.9846971615343
FDX59,OUT049,619.6192837495566
FDV25,OUT035,3793.1444575910323
FDW23,OUT027,1030.701290040838
FDE53,OUT018,1629.2348722818563
FDA19,OUT017,2008.2686142752164
FDH22,OUT046,2038.7274394329888
NCO41,OUT013,1553.9577316824787
FDX12,OUT017,3990.9577279172854
FDF17,OUT013,3063.2146444273344
FDS11,OUT045,3755.927531690083
FDR51,OUT035,2494.199748063563
FDT49,OUT010,242.8930860488732
FDC56,OUT013,2004.3029030853584
FDR13,OUT027,2953.4107897635668
FDQ60,OUT035,1985.7239441012268
FDN38,OUT049,3924.96845017733
NCL29,OUT013,2479.210976647696
FDO13,OUT027,4246.313984740422
FDE26,OUT018,2341.0225438090697
FDA31,OUT010,416.6006126878923
FDX14,OUT035,1149.6610614794108
FDA34,OUT045,2903.9154357572047
FDF26,OUT013,2418.3181982223805
FDE38,OUT045,2668.9347522405965
DRI11,OUT046,1947.7848187341638
FDQ60,OUT027,2953.4107897635668
FDL21,OUT027,1031.454657897805
DRC12,OUT027,5706.622537430044
FDC47,OUT046,3727.868302104538
FDE57,OUT045,2036.3136465935306
FDT14,OUT045,1980.2034165374166
NCZ53,OUT046,3105.30357503523
FDE28,OUT018,3552.262743705906
FDR19,OUT035,2505.0003378304045
NCF54,OUT019,419.74736349693694
FDZ08,OUT046,1337.2298097408268
NCJ05,OUT018,2443.05771749785
FDF59,OUT046,2049.2480992066803
NCO05,OUT035,1617.89731878118
FDW24,OUT018,766.2036822879882
NCX42,OUT018,2552.8365311921766
NCA53,OUT035,758.354037667161
FDI45,OUT019,423.0834115271166
FDG46,OUT046,1919.6979086079075
FDM20,OUT010,568.2084743020779
FDW11,OUT010,132.34676950655657
FDX08,OUT035,3003.7057041797216
NCK17,OUT035,616.2504893795768
FDK32,OUT018,2441.8916817544864
NCA42,OUT035,2572.9299784234386
DRI01,OUT035,2862.0051640069405
NCL55,OUT049,4032.9690831308626
DRE25,OUT018,1483.6854309584357
FDD14,OUT017,3058.289289430676
FDB10,OUT046,3910.1945510219857
DRN11,OUT035,2473.3030291113328
FDP38,OUT018,773.6552084704864
NCA30,OUT017,3040.3401041636516
FDT15,OUT017,3112.433747502381
NCP55,OUT018,896.4982227413276
FDF12,OUT035,2473.5042568392655
FDM21,OUT018,3848.4144246566852
FDX56,OUT035,3464.2920684920814
FDF10,OUT017,2518.8676831023636
FDT32,OUT045,3038.790497046084
FDM51,OUT018,1615.9061023906552
NCR50,OUT018,2457.219151634894
FDI19,OUT049,3967.5423510564056
FDX21,OUT017,1650.7550219804355
FDR31,OUT035,2479.7041910212483
FDY02,OUT013,4067.1399260451344
NCA29,OUT045,2889.598972419148
NCX17,OUT046,3752.4909104150124
FDM12,OUT045,3069.505872574352
FDI53,OUT027,4227.913651515119
NCU30,OUT049,2572.670629215457
FDC56,OUT027,2971.2606115787216
FDK27,OUT018,1991.7913288300347
NCK18,OUT017,2695.0893817691554
FDB52,OUT019,570.0060263312411
DRG25,OUT027,5193.631994974068
FDZ13,OUT049,813.209732648023
FDB57,OUT019,572.0214225863108
FDR40,OUT046,1354.294736423467
NCO14,OUT019,131.202811489774
NCN19,OUT045,3078.3111832653167
FDQ28,OUT019,370.1735462243682
FDO13,OUT018,2455.1545607474573
FDK48,OUT013,1389.5956427740207
FDU07,OUT018,2387.078172790183
FDW20,OUT046,2089.5635241251725
FDV12,OUT010,240.07709728002013
FDH24,OUT013,2552.132000971802
FDV59,OUT049,3657.8381543869177
FDK57,OUT045,1987.704896353999
FDL16,OUT027,1095.7431952432262
NCQ17,OUT046,2483.8368998628475
FDJ15,OUT018,2995.886041004177
FDX24,OUT049,1449.6357914546052
FDT47,OUT046,1539.8966770166212
FDT10,OUT049,993.0007306532539
FDZ37,OUT018,1371.1682143292783
FDW43,OUT027,5846.583091448908
DRN36,OUT017,1514.9964766658782
FDJ14,OUT045,1291.9850054722062
FDA32,OUT013,3607.0926364449138
FDJ38,OUT019,499.6610975620122
FDQ57,OUT017,2459.100415019672
NCQ41,OUT019,510.3158764079371
FDG56,OUT049,964.5080966696274
DRC13,OUT027,2984.2210212145483
FDV55,OUT035,2523.576561908659
FDQ49,OUT045,2593.6158985288407
FDE29,OUT010,131.82167954402576
FDR03,OUT013,3367.1340947481394
FDD45,OUT049,1448.7120927837545
FDN38,OUT010,570.7896407561183
FDT56,OUT046,947.7905058199785
FDT48,OUT045,3128.843820984475
FDU03,OUT049,3031.565056559672
FDC56,OUT010,270.69588584157185
NCO43,OUT027,2842.127768852856
FDQ27,OUT017,1640.8867143209666
FDR03,OUT046,3428.23485191805
DRH23,OUT010,131.202811489774
FDG22,OUT045,618.4724925792056
NCJ42,OUT013,1646.9244908231103
FDR24,OUT046,1387.5171276617057
FDW60,OUT035,2916.9908571338065
FDJ08,OUT013,3082.6019818794275
DRL59,OUT018,800.6429741927866
FDG60,OUT010,570.3317398812402
FDW27,OUT017,2475.6813554499254
FDX14,OUT018,1293.6321679583284
FDC20,OUT013,1014.0676263936336
NCS29,OUT018,3832.9626460191917
FDJ56,OUT046,1617.3421919104003
FDB20,OUT019,164.93380017140515
FDL28,OUT027,5846.583091448908
FDW01,OUT018,2426.8228339244397
FDL03,OUT046,3032.3240306283606
FDX22,OUT049,3583.3864437548473
FDJ21,OUT035,2538.0022569716753
FDR31,OUT045,2471.417028726422
FDG21,OUT035,2549.137675589065
FDS22,OUT027,1036.749168160024
FDK08,OUT035,1568.8572834806746
FDE17,OUT018,2438.004058843574
NCN30,OUT017,1532.7929066941706
FDT50,OUT046,1546.2013737538603
NCX42,OUT049,2575.4907703016024
FDJ12,OUT035,3624.8926991325575
NCA18,OUT027,2953.4107897635668
FDP23,OUT019,567.8293129383865
FDX12,OUT013,3913.2938822575215
FDN40,OUT018,2368.886486412438
FDV48,OUT035,1285.7719847212354
NCY54,OUT013,2861.4969902729645
FDL16,OUT010,131.202811489774
FDR45,OUT018,3669.5574337967196
FDJ52,OUT046,2563.368737185431
DRG01,OUT017,1278.0447928461592
FDP52,OUT013,3815.7221935363686
FDU58,OUT017,3119.100124528914
FDL02,OUT045,1645.2961535342286
FDG28,OUT013,3940.8842711976968
FDA19,OUT035,2002.7768929442652
FDW46,OUT027,1417.566516012454
NCD43,OUT049,1639.908812992723
DRG39,OUT013,854.3568928304863
NCF55,OUT049,620.4350216324372
FDJ07,OUT046,2005.232342239095
FDE08,OUT046,2502.37391155778
FDP56,OUT019,131.202811489774
FDT45,OUT045,840.5315279325339
FDF17,OUT018,2968.6809192847113
FDX44,OUT046,1380.0924273559913
FDM28,OUT027,4831.599922412245
FDI36,OUT049,3095.5516014146906
FDS07,OUT045,1917.4895785448434
FDD36,OUT045,1969.2026639377423
FDW11,OUT046,1037.0681105780932
FDN40,OUT049,2441.029691116352
NCQ18,OUT049,1540.5921791946107
NCQ54,OUT017,2726.494425427536
NCS42,OUT045,1427.2399411834028
DRH39,OUT010,155.51279476524417
FDC09,OUT027,2857.216159735281
FDT08,OUT010,368.31710719433
FDC08,OUT035,3780.1242187945154
FDT20,OUT017,591.8995719842958
FDS35,OUT035,1057.0089347045407
FDX58,OUT018,3005.04563049539
FDW58,OUT046,1643.3952691134266
DRD27,OUT046,1563.908485055607
FDH32,OUT019,235.78214248460338
FDS26,OUT035,4117.780789810329
FDQ31,OUT046,1375.8175825200638
FDP11,OUT018,3418.135369052502
FDD58,OUT017,1567.9085134809125
FDM33,OUT045,3685.30187181646
FDZ16,OUT049,3080.314526371359
NCS29,OUT010,570.7896407561183
NCM18,OUT019,131.82167954402576
FDP11,OUT049,3629.5044648407174
NCC42,OUT017,2060.4211384016435
DRM23,OUT046,2845.7241000607523
NCN55,OUT027,5846.583091448908
FDK46,OUT013,4188.949846554766
FDR01,OUT046,3118.2631592357293
NCA05,OUT045,2534.2417426811403
NCP43,OUT017,2893.397302301031
FDR12,OUT010,388.2493787854952
FDQ01,OUT013,3989.987294466553
FDM13,OUT046,2052.2138793325603
FDQ19,OUT017,3972.9518021950244
FDK56,OUT019,489.52719629794257
NCX06,OUT010,468.45181685118973
FDO56,OUT027,2953.4107897635668
FDU45,OUT045,1839.996459269494
FDI16,OUT019,131.202811489774
FDL32,OUT046,1942.3976593095692
FDA07,OUT046,2037.9586198331901
FDA14,OUT045,2519.2112245095614
FDV46,OUT027,3004.4438795192905
NCO07,OUT035,3628.0958839505292
NCP41,OUT046,1646.1182893049524
FDY60,OUT018,2050.1144193238897
FDN38,OUT017,3942.6811062716483
FDO15,OUT046,1198.8173471501507
FDT60,OUT013,2005.814138352441
FDA55,OUT035,3791.674887787969
FDE02,OUT010,229.5418235551376
DRJ39,OUT049,3674.9431581932936
FDV34,OUT035,1131.1940136187063
FDS20,OUT027,5185.329709252446
FDF02,OUT027,2857.216159735281
FDW40,OUT017,2150.4760198328313
NCB43,OUT046,3060.9070136377572
FDR58,OUT017,1388.7390866052663
DRJ59,OUT035,615.271038971484
NCD30,OUT017,1561.0237968741578
FDE14,OUT017,1547.5635193058476
FDC28,OUT018,1628.0681083137058
FDU16,OUT018,1337.9859801845776
NCD19,OUT035,871.3324133159916
FDU21,OUT046,629.2619332267388
FDV59,OUT027,5848.506946303574
FDU03,OUT045,3068.3850809152664
FDC33,OUT010,559.7250379654689
NCR42,OUT035,596.4687008515054
DRH59,OUT035,1149.4521455438578
NCM31,OUT035,2051.9604091202787
FDS50,OUT035,3790.63923196634
FDP39,OUT046,882.5104180542938
FDQ55,OUT013,1990.3932036871074
FDV36,OUT019,281.26279129112913
FDI05,OUT027,2031.4860842417322
FDS45,OUT027,2895.7687067975226
FDA39,OUT045,620.7131241680273
FDC37,OUT010,253.65501984711574
FDJ60,OUT027,4259.16013245937
DRQ35,OUT046,2038.936991099794
NCJ06,OUT046,2034.078702376146
NCY42,OUT018,2377.617280246625
DRM37,OUT049,3105.4816901044246
FDR14,OUT045,788.6373506105234
FDE51,OUT049,665.7551400489048
FDT33,OUT017,2675.3858396969126
FDR08,OUT013,1854.7544137611392
FDE36,OUT010,384.737792740585
FDL22,OUT019,228.72602271921437
FDR44,OUT013,2033.3573369145472
FDI56,OUT019,214.13898837800997
FDE47,OUT010,276.87675808408966
FDV27,OUT010,208.12012517328822
FDV10,OUT049,645.0481282854565
FDC40,OUT045,1282.4774934866605
NCX41,OUT013,3547.3574001515644
NCQ38,OUT027,2858.888705090458
FDV12,OUT027,2853.2991766360105
FDE52,OUT017,1371.100426171309
FDG20,OUT027,4451.986265888703
FDV16,OUT027,1022.82359822631
FDI32,OUT017,1911.9316864743278
FDJ32,OUT049,1009.4087465431687
FDN39,OUT018,2663.154512232985
FDY34,OUT017,2721.329817595387
FDC14,OUT035,616.0935176695042
FDA55,OUT017,3807.4249709093683
FDZ50,OUT010,464.0850024735196
DRG13,OUT049,2599.6540598306046
FDP01,OUT013,2472.8910870763184
NCG54,OUT017,2887.480479665811
FDM13,OUT045,2011.3921987794229
NCO18,OUT027,4770.479820714752
NCW41,OUT013,2503.7915156979743
FDM52,OUT027,4053.583152446131
NCF55,OUT035,596.2795722202221
FDT09,OUT046,2109.112933370635
NCM19,OUT035,1719.9514684305614
FDW12,OUT018,2382.5362452749223
FDP15,OUT019,570.523632493868
FDK36,OUT045,761.7697469980427
FDZ25,OUT035,2899.2945235845627
NCW06,OUT049,3085.1907526034292
FDW60,OUT046,2943.1563871208996
DRC49,OUT013,2403.3258962651253
NCT17,OUT035,3115.1393948742298
NCN06,OUT018,2468.1507277203764
FDC45,OUT013,2834.7240166516367
DRJ47,OUT019,415.6749943117271
NCF06,OUT045,4138.166995960651
FDE21,OUT010,271.5361517663998
DRG27,OUT013,712.34261750603
FDW40,OUT049,2095.826391370003
NCO53,OUT046,3100.7695238473825
FDE23,OUT049,669.2388092725062
FDQ16,OUT046,1651.0932809678102
FDS26,OUT045,4104.805723920449
FDZ13,OUT010,131.202811489774
FDS14,OUT049,2455.8094018957017
FDC10,OUT045,1938.6304545331839
FDY16,OUT049,3097.89505809801
FDJ20,OUT035,1994.8182922466078
FDV43,OUT035,621.9633753851641
FDZ32,OUT027,2861.273849225466
FDR23,OUT046,2870.944934353529
FDN24,OUT035,839.6596777925167
FDE34,OUT027,5178.985981659439
FDU31,OUT013,3586.6532623918656
FDW33,OUT018,1628.7196324760212
FDU26,OUT046,1952.8900494557079
FDE20,OUT027,4259.16013245937
NCW05,OUT035,1644.396196233619
FDB22,OUT018,2375.4798154901273
FDO56,OUT046,1948.5399101268329
FDA19,OUT027,2992.071703125043
DRI39,OUT045,873.854311871759
FDH52,OUT018,979.3970934280173
FDZ50,OUT035,3134.3524927029835
NCN42,OUT035,2545.0633339134756
FDB53,OUT013,2460.5435396896687
DRG11,OUT017,1653.8280091125582
DRK11,OUT027,4059.568434689893
FDQ60,OUT017,1985.996110688174
FDT36,OUT017,591.5467922124202
DRG25,OUT018,3002.8321589194766
DRJ23,OUT046,3055.86552182143
FDG05,OUT035,2552.689398156015
NCK06,OUT018,1986.4652044525014
FDU52,OUT017,2458.584671713691
FDW07,OUT018,1369.7906611274652
NCM17,OUT045,658.0030489849165
FDA22,OUT045,2736.0323764737886
NCA41,OUT018,2961.985020530213
FDF38,OUT035,617.0334015247387
FDH52,OUT046,1065.1227525333225
FDY58,OUT019,567.87747697473
FDZ16,OUT045,3057.5517603145436
NCM18,OUT017,997.3893695896278
FDA22,OUT018,2556.7699457469403
NCJ43,OUT035,2899.899870599065
FDI34,OUT027,5846.583091448908
FDG56,OUT046,1052.1087635365766
FDS34,OUT046,1957.1653733941994
DRC01,OUT035,762.0934968367171
FDQ04,OUT035,613.0929663288138
FDK04,OUT035,873.4245606436061
FDT51,OUT049,1711.4408694179792
FDV26,OUT017,3032.4940334062635
FDS04,OUT049,2089.047081947636
FDW43,OUT018,3555.9721338244794
FDQ28,OUT010,369.9036872090556
NCK06,OUT017,2034.7041083239349
FDS23,OUT018,1956.9741165597727
FDZ36,OUT019,492.58333995053067
FDE56,OUT018,1031.543096386653
FDW10,OUT027,4429.044262006096
NCN14,OUT045,3057.6840622226036
NCQ18,OUT045,1555.2013869567425
FDW08,OUT017,1647.5383370708153
FDU43,OUT035,3954.1276378896464
FDR33,OUT010,253.49114556469343
FDM24,OUT010,367.6755169225919
NCZ05,OUT046,1646.0776184189433
NCV41,OUT035,1831.3394862383834
FDV11,OUT018,2758.348482953753
NCY05,OUT035,596.0106995502529
FDV44,OUT018,3007.2090938007336
FDW32,OUT049,1335.734357130249
NCU18,OUT027,3133.235245340013
NCC43,OUT035,3974.905956863847
FDW19,OUT013,1724.3975774951684
FDN31,OUT035,3113.026759607832
FDI48,OUT045,766.9954638789968
FDS24,OUT017,1384.0712368228599
FDF46,OUT049,1943.062107524632
DRG23,OUT017,2456.1622488582175
FDG14,OUT018,2393.858781063651
NCY30,OUT049,2957.9170730676005
FDO28,OUT018,1938.997199260594
DRD24,OUT035,2065.0192479152224
FDI33,OUT049,1378.9465662763855
FDN32,OUT046,3098.2734269503703
FDR16,OUT045,3671.0007998717774
FDF26,OUT046,2463.9578610071853
NCN29,OUT018,764.0497376267518
FDE20,OUT045,2795.99902703195
FDA46,OUT046,3114.8757460763263
FDU28,OUT045,3049.7711307770765
FDQ48,OUT045,1567.1579403762964
FDV36,OUT013,2069.184404523515
FDR14,OUT018,855.9151815341311
FDP23,OUT017,3701.6011502153265
FDP56,OUT013,829.3976734283851
FDK48,OUT010,155.72264327278592
FDR48,OUT046,2472.999128066427
NCY29,OUT049,900.1419873446172
FDM22,OUT018,854.5420595704934
DRJ01,OUT013,2488.064849741725
FDZ43,OUT045,3941.909728419985
FDV03,OUT035,2539.544427931561
FDX11,OUT027,4945.950183231127
NCA41,OUT027,5731.97920944965
FDE38,OUT017,2667.030399584283
FDI27,OUT018,755.5746546906515
FDN32,OUT013,3070.2006334146968
NCN43,OUT017,2041.2554530943487
FDB47,OUT027,5848.506946303574
FDV03,OUT017,2523.5956326283485
NCN30,OUT045,1554.215893486345
NCV54,OUT010,273.0303139793751
FDV07,OUT013,1684.0714508139572
FDP07,OUT049,3056.7142964831596
FDK48,OUT018,1118.716071131732
FDM15,OUT019,368.10194651001046
FDY19,OUT027,2953.4107897635668
FDK46,OUT046,4201.630300946772
FDY11,OUT045,1056.5818291084317
FDH09,OUT046,831.265679223707
FDO08,OUT027,4252.617779757126
FDU14,OUT013,4117.993323246758
FDD22,OUT027,2941.9404482958153
FDM27,OUT017,2563.295372820707
FDL02,OUT027,2865.9112533381285
NCA17,OUT035,2537.1437392209477
FDE38,OUT019,382.5033751853355
NCG07,OUT049,3107.554784083336
DRC27,OUT013,3884.687360045319
