Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRI51,OUT013,2768.0188164820433
NCX54,OUT013,1572.5414010880093
DRE01,OUT013,3853.2350404986705
NCB07,OUT045,3052.609060572204
FDU50,OUT035,1946.729399160023
FDG40,OUT035,663.6984148862413
FDW10,OUT018,2859.0598666644464
FDX51,OUT013,3052.609060572204
NCP17,OUT045,1045.652441067741
FDP21,OUT035,3052.609060572204
FDL04,OUT045,1575.0583238676577
FDV23,OUT013,2018.0237471059152
FDF24,OUT046,1362.925482165062
FDH56,OUT027,2940.792835130737
FDB51,OUT049,1011.0809154144439
FDI58,OUT027,2839.3209557720106
FDR20,OUT013,779.4601020355327
FDC51,OUT018,2018.0237471059152
FDB16,OUT027,2526.536960488172
FDE40,OUT049,1009.6104431103397
NCM17,OUT035,673.7682568704995
FDU56,OUT035,3052.609060572204
FDS32,OUT019,288.30363170477324
FDX02,OUT049,3743.1218776707124
FDT39,OUT027,4117.2638847159005
FDE35,OUT017,914.5785550175481
NCI42,OUT019,566.3783546064643
DRL23,OUT046,1575.0583238676577
FDA10,OUT046,2018.0237471059152
FDA11,OUT013,1539.6141125203865
NCM06,OUT046,2499.6878995953134
NCT05,OUT035,4034.4054293330187
NCQ02,OUT010,490.92417824035545
NCY06,OUT049,2030.9281828659782
FDY56,OUT035,3758.8966942201537
FDL02,OUT035,1572.5414010880093
NCI06,OUT035,2906.2967005801897
FDQ14,OUT045,2470.9233379091547
FDQ12,OUT017,3801.118839262515
FDP36,OUT046,743.223426856943
FDK21,OUT027,5848.4550898159005
FDO40,OUT045,2470.9233379091547
NCK54,OUT019,275.7783210704392
FDY09,OUT018,2884.6724706513387
NCW30,OUT049,4055.149553741255
NCC55,OUT027,1007.4905700521581
FDE58,OUT018,1954.212795402566
FDR39,OUT013,3052.609060572204
FDU28,OUT049,3052.609060572204
FDH08,OUT017,3797.4139095096943
FDG35,OUT045,2861.0140224202805
FDG22,OUT049,664.4930918098474
FDC34,OUT035,2516.5046832204744
FDP15,OUT018,3854.7863263697986
FDK34,OUT010,568.2381161184438
FDU45,OUT035,1954.212795402566
FDQ04,OUT027,1011.9206042766601
FDX22,OUT018,3482.449661332125
FDB45,OUT017,1572.5414010880093
NCH43,OUT027,5848.4550898159005
DRE60,OUT046,3732.044989424033
FDD17,OUT027,5848.4550898159005
NCM54,OUT017,2025.6276144249973
NCH55,OUT013,2025.6276144249973
NCT06,OUT017,2563.1094434377264
FDA48,OUT027,5848.4550898159005
FDY58,OUT027,5848.4550898159005
FDO25,OUT045,3643.9544299170784
FDN50,OUT045,1529.7425809370816
FDH35,OUT035,2563.1094434377264
FDK09,OUT045,3779.4939483302906
FDO16,OUT013,1484.7054815502613
FDW11,OUT045,1050.4835948788707
FDU47,OUT027,3019.294116580413
NCQ42,OUT010,276.48472505087875
FDK55,OUT027,2740.7083774623406
FDN08,OUT049,1954.212795402566
FDT57,OUT045,3859.2268082029327
FDJ12,OUT018,3448.9473310337767
DRL59,OUT017,778.4352626101083
NCN53,OUT046,666.037817511453
FDO51,OUT010,132.16764949896017
FDK56,OUT017,3052.609060572204
FDY12,OUT035,824.8546295431266
FDU15,OUT035,663.6984148862413
FDQ19,OUT046,3883.4551846030563
DRF15,OUT045,2497.7467710413266
DRE25,OUT019,235.64218046196854
FDK57,OUT018,1987.7877976231123
FDD33,OUT010,568.8376603909683
FDR34,OUT027,5843.121665623549
FDU04,OUT045,2015.1472747656887
FDE35,OUT019,132.16764949896017
NCD31,OUT035,2560.2978722311254
FDJ56,OUT035,1552.1707773634591
NCU53,OUT046,2563.1094434377264
FDD39,OUT035,3656.7614110405684
NCU17,OUT019,251.17009518046268
FDJ20,OUT046,2018.0237471059152
NCW41,OUT018,2522.012871412931
FDL52,OUT035,665.3867479324307
FDS39,OUT035,2039.3326246915863
DRJ47,OUT045,2861.0140224202805
FDP13,OUT010,132.16764949896017
DRK39,OUT010,190.21032774679182
FDF28,OUT010,273.2524735848698
FDB09,OUT045,2023.771106744779
FDM51,OUT046,1534.7568688105512
DRM49,OUT018,719.4225145225377
DRF23,OUT013,2863.750165545679
DRH01,OUT035,2861.0140224202805
FDH12,OUT027,2894.742780136713
FDA28,OUT019,282.18836728278967
FDW37,OUT018,1509.465968859282
FDF02,OUT046,1572.5414010880093
DRL37,OUT046,672.627439526847
NCF43,OUT046,2039.3326246915863
FDH08,OUT010,567.8866639236052
FDR34,OUT019,571.7244101799187
NCK19,OUT049,3052.609060572204
NCD55,OUT018,672.8977440870453
FDT27,OUT049,3809.8420105307864
FDQ57,OUT045,2468.6648791541766
FDA47,OUT035,2560.2978722311254
DRG15,OUT027,1378.904335000082
FDE05,OUT018,2468.6648791541766
FDN46,OUT046,1562.5023221809329
FDX27,OUT027,2815.062855283426
FDT51,OUT045,1670.441793721163
FDU33,OUT013,722.7301926333586
FDJ16,OUT027,1302.6727454016122
FDD20,OUT019,280.4467528449899
FDT36,OUT049,664.4930918098474
DRF15,OUT027,4100.294185011023
FDN52,OUT010,206.44174604769196
FDC22,OUT027,5726.089946016901
FDX15,OUT045,2553.6518700261245
FDT13,OUT013,3052.609060572204
FDU04,OUT017,2015.1472747656887
FDU31,OUT019,570.5095878133593
FDW59,OUT027,2501.1868545291754
NCO29,OUT046,2563.1094434377264
FDL15,OUT035,2482.5477536837025
FDI41,OUT049,2468.6648791541766
FDQ48,OUT049,1532.1570690768929
DRI39,OUT013,1010.4083629326154
FDI08,OUT013,3995.8076426060306
FDC21,OUT049,1657.728353770769
FDF58,OUT035,1016.6017536403865
FDS08,OUT010,419.9143594493107
FDE47,OUT045,2018.0237471059152
NCP18,OUT019,369.5527404735029
NCR41,OUT013,1539.6141125203865
FDA27,OUT013,4001.9517029640892
FDA43,OUT035,3052.609060572204
FDA49,OUT045,1458.5657674405388
NCE55,OUT018,2891.1954697916894
DRM49,OUT027,1071.2977118158874
FDF22,OUT027,5848.4550898159005
FDQ15,OUT018,1307.2894400668074
NCS54,OUT017,2861.0140224202805
NCY05,OUT013,702.274492690043
FDR45,OUT046,3884.5948673662
FDK57,OUT049,2015.1472747656887
FDF41,OUT010,568.4862081961295
FDV21,OUT046,2025.6276144249973
FDD51,OUT046,735.640337700518
FDF33,OUT046,1583.9262098440627
FDA38,OUT046,3866.477075575705
FDR56,OUT045,3052.609060572204
NCN41,OUT017,2018.0237471059152
FDC60,OUT027,2647.32588650409
FDB47,OUT045,3593.6164222969815
DRH01,OUT013,2861.0140224202805
FDW08,OUT046,1575.0583238676577
FDF38,OUT027,1011.0303702373833
FDY32,OUT017,2560.2978722311254
FDG34,OUT049,1583.9262098440627
FDG47,OUT019,568.4862081961295
NCF18,OUT035,3052.609060572204
FDL39,OUT019,441.297642681498
NCH55,OUT035,2025.6276144249973
DRJ35,OUT049,1008.1693387901233
FDS44,OUT035,3873.020906408939
DRE01,OUT018,3689.354904922123
FDY39,OUT013,3052.609060572204
FDY32,OUT018,2557.1827845886996
FDR33,OUT027,2929.9866602616908
NCP50,OUT049,1314.0420439313552
FDZ47,OUT018,1529.7425809370816
FDU57,OUT049,2480.5008538614907
FDY44,OUT013,3052.609060572204
DRH59,OUT018,1112.671122265766
FDB03,OUT027,5843.121665623549
FDY46,OUT045,3052.609060572204
FDM39,OUT045,2886.626626407173
FDY36,OUT035,1115.2742352723176
NCM55,OUT035,3052.609060572204
FDJ50,OUT010,132.16764949896017
DRL60,OUT013,2473.0132271556568
NCJ54,OUT049,3825.1953812232323
FDX59,OUT017,663.6984148862413
FDI07,OUT013,3124.6292395872792
DRF51,OUT010,132.16764949896017
FDM14,OUT017,1583.9262098440627
FDP21,OUT045,3052.609060572204
FDE40,OUT035,1048.2205853544892
FDE05,OUT035,2468.6648791541766
FDM13,OUT027,3013.6366539406213
FDC34,OUT027,4184.186094541763
NCI55,OUT018,2018.0237471059152
NCE43,OUT018,2742.2844642409245
FDW58,OUT018,1582.0267554002567
FDG60,OUT045,3854.7169826114923
FDV31,OUT017,2863.750165545679
FDR47,OUT013,3052.609060572204
FDM60,OUT019,132.16764949896017
NCF06,OUT018,3892.032979848493
NCN26,OUT027,2953.5451934425764
FDQ59,OUT049,1450.887610892784
FDF09,OUT046,666.037817511453
NCS06,OUT017,4070.5049530313927
FDT44,OUT046,1954.212795402566
FDI19,OUT017,3900.8111102824837
FDT22,OUT017,987.962221665244
NCF54,OUT027,4285.869085867472
DRG25,OUT045,3052.609060572204
FDB59,OUT017,3055.6205224637247
FDQ37,OUT017,3052.609060572204
FDP56,OUT035,741.5233156030833
FDW44,OUT035,2861.0140224202805
FDJ26,OUT010,571.9394065306249
FDU43,OUT018,3686.4572175102594
FDW33,OUT045,1575.0583238676577
NCX53,OUT027,3173.620840169668
FDN56,OUT010,365.5596834147616
DRF15,OUT049,2480.5008538614907
FDO33,OUT017,1951.7649239845282
FDZ39,OUT010,239.85260638428448
NCJ19,OUT017,911.9927913052111
FDU01,OUT035,3052.609060572204
FDT12,OUT035,3761.257600851351
NCM18,OUT018,1028.4621202812132
FDP19,OUT017,2025.6276144249973
NCR42,OUT049,664.4930918098474
FDN10,OUT046,1967.5275793533322
FDG44,OUT017,908.1218786093278
FDQ10,OUT046,2861.0140224202805
DRH13,OUT049,1575.0583238676577
FDT52,OUT013,3867.28862840526
FDM56,OUT045,1675.130470172976
NCO43,OUT010,241.43334424745342
NCV29,OUT035,2886.626626407173
NCF06,OUT013,4059.585534200238
FDO50,OUT035,1508.7136877178157
FDT59,OUT013,3817.2843985796057
FDX40,OUT027,1007.4905700521581
FDE50,OUT017,3052.609060572204
FDX51,OUT017,3055.6205224637247
NCD30,OUT018,1529.7425809370816
FDK15,OUT013,1558.5761400777162
FDL12,OUT045,1003.862693406876
FDK46,OUT017,4096.230465615468
DRH49,OUT010,168.6178868455931
FDQ57,OUT046,2468.6648791541766
FDY59,OUT017,1525.6713697973923
FDO09,OUT018,3901.8705529740155
NCG30,OUT035,2025.6276144249973
FDM09,OUT017,2725.5997574595153
NCN17,OUT027,2866.7604691370293
NCS42,OUT013,1535.1785283584854
FDD02,OUT019,278.53749489003314
FDE34,OUT013,3052.609060572204
FDU38,OUT045,3052.609060572204
FDB33,OUT046,2526.7432372842263
NCJ29,OUT017,1460.0986617231858
FDZ27,OUT035,741.5233156030833
FDI40,OUT013,1539.7192532882723
FDG22,OUT013,702.274492690043
FDT51,OUT017,1675.130470172976
FDF20,OUT018,3064.053314434236
FDV50,OUT035,2018.0237471059152
FDT02,OUT049,664.4930918098474
DRC49,OUT017,2459.6752778213367
FDF26,OUT049,2474.9535972484723
FDV52,OUT035,1972.4729823115213
FDX59,OUT049,664.4930918098474
FDV25,OUT035,3738.695636260747
FDW23,OUT027,1010.0987972690901
FDE53,OUT018,1582.0267554002567
FDA19,OUT017,2030.9281828659782
FDH22,OUT046,2025.6276144249973
NCO41,OUT013,1539.6141125203865
FDX12,OUT017,3898.8492943043884
FDF17,OUT013,3055.6205224637247
FDS11,OUT045,3731.2780317184806
FDR51,OUT035,2470.9233379091547
FDT49,OUT010,241.84032680167311
FDC56,OUT013,2006.2508468167487
FDR13,OUT027,2953.5451934425764
FDQ60,OUT035,2011.9294054675577
FDN38,OUT049,3968.8605858442925
NCL29,OUT013,2535.7278663076663
FDO13,OUT027,4272.252305348885
FDE26,OUT018,2443.1952029232225
FDA31,OUT010,413.4308948684863
FDX14,OUT035,1117.3457663401884
FDA34,OUT045,2861.0140224202805
FDF26,OUT013,2493.7383266580164
FDE38,OUT045,2675.1165475887774
DRI11,OUT046,1939.7643633685611
FDQ60,OUT027,2953.5451934425764
FDL21,OUT027,1011.0303702373833
DRC12,OUT027,5728.833489694593
FDC47,OUT046,3773.0107352213313
FDE57,OUT045,2036.1028320704372
FDT14,OUT045,2011.9294054675577
NCZ53,OUT046,3052.609060572204
FDE28,OUT018,3654.6005155967346
FDR19,OUT035,2446.1439899761867
NCF54,OUT019,417.585917537403
FDZ08,OUT046,1359.3204708973383
NCJ05,OUT018,2497.7467710413266
FDF59,OUT046,2025.6276144249973
NCO05,OUT035,1552.1707773634591
FDW24,OUT018,744.1330227884936
NCX42,OUT018,2608.0912631618594
NCA53,OUT035,741.5233156030833
FDI45,OUT019,420.3106147772952
FDG46,OUT046,1904.9192646996366
FDM20,OUT010,568.2381161184438
FDW11,OUT010,132.53092088094846
FDX08,OUT035,2953.418461992407
NCK17,OUT035,669.040118896797
FDK32,OUT018,2474.9535972484723
NCA42,OUT035,2553.6518700261245
DRI01,OUT035,2827.9357257049214
NCL55,OUT049,3991.739059796783
DRE25,OUT018,1529.7425809370816
FDD14,OUT017,3052.609060572204
FDB10,OUT046,3866.7005920504366
DRN11,OUT035,2459.6752778213367
FDP38,OUT018,754.477886839878
NCA30,OUT017,3052.609060572204
FDT15,OUT017,3052.609060572204
NCP55,OUT018,924.8946089572212
FDF12,OUT035,2470.9233379091547
FDM21,OUT018,3858.2145965393997
FDX56,OUT035,3428.718860600963
FDF10,OUT017,2468.6648791541766
FDT32,OUT045,3052.609060572204
FDM51,OUT018,1567.1070163493162
NCR50,OUT018,2497.7467710413266
FDI19,OUT049,3883.2512303337467
FDX21,OUT017,1582.0267554002567
FDR31,OUT035,2468.6648791541766
FDY02,OUT013,4053.338990332332
NCA29,OUT045,2825.378002753298
NCX17,OUT046,3796.0068953952787
FDM12,OUT045,3052.609060572204
FDI53,OUT027,4265.697965948623
NCU30,OUT049,2563.1094434377264
FDC56,OUT027,2969.3813822171824
FDK27,OUT018,2018.0237471059152
NCK18,OUT017,2672.292887669902
FDB52,OUT019,568.7169383683462
DRG25,OUT027,5098.535402289442
FDZ13,OUT049,773.2459984484753
FDB57,OUT019,571.7244101799187
FDR40,OUT046,1411.2666552927267
NCO14,OUT019,132.16764949896017
NCN19,OUT045,3052.609060572204
FDQ28,OUT019,371.97334523611033
FDO13,OUT018,2561.1552876818923
FDK48,OUT013,1402.55826510705
FDU07,OUT018,2485.4177943470513
FDW20,OUT046,2018.0237471059152
FDV12,OUT010,241.33836036936984
FDH24,OUT013,2545.9263379989443
FDV59,OUT049,3660.3573990093096
FDK57,OUT045,2006.2508468167487
FDL16,OUT027,1071.2977118158874
NCQ17,OUT046,2499.6878995953134
FDJ15,OUT018,3050.6549048163697
FDX24,OUT049,1525.6713697973923
FDT47,OUT046,1529.7425809370816
FDT10,OUT049,1007.1608331842784
FDZ37,OUT018,1485.181749864943
FDW43,OUT027,5843.121665623549
DRN36,OUT017,1529.7425809370816
FDJ14,OUT045,1291.0739799416674
FDA32,OUT013,3666.53507857893
FDJ38,OUT019,505.26771933547207
FDQ57,OUT017,2468.6648791541766
NCQ41,OUT019,514.7169381614624
FDG56,OUT049,992.3949204203237
DRC13,OUT027,2990.7136341373307
FDV55,OUT035,2459.6752778213367
FDQ49,OUT045,2526.7432372842263
FDE29,OUT010,132.16764949896017
FDR03,OUT013,3413.9576775354444
FDD45,OUT049,1521.6629463408171
FDN38,OUT010,571.493680007702
FDT56,OUT046,958.0119401443219
FDT48,OUT045,3123.654934924297
FDU03,OUT049,2997.5390407320297
FDC56,OUT010,266.44759736170073
NCO43,OUT027,2845.249817850484
FDQ27,OUT017,1567.1070163493162
FDR03,OUT046,3426.165208043629
DRH23,OUT010,132.16764949896017
FDG22,OUT045,666.1814248560369
NCJ42,OUT013,1572.5414010880093
FDR24,OUT046,1504.6674652205588
FDW60,OUT035,2861.0140224202805
FDJ08,OUT013,3052.609060572204
DRL59,OUT018,781.0449697955186
FDG60,OUT010,568.3654861735075
FDW27,OUT017,2503.693163464099
FDX14,OUT018,1297.7497653757084
FDC20,OUT013,1010.4083629326154
NCS29,OUT018,3895.6901917464525
FDJ56,OUT046,1552.1707773634591
FDB20,OUT019,162.11759427582663
FDL28,OUT027,5848.4550898159005
FDW01,OUT018,2474.9535972484723
FDL03,OUT046,3055.6205224637247
FDX22,OUT049,3639.4262732836014
FDJ21,OUT035,2459.6752778213367
FDR31,OUT045,2470.9233379091547
FDG21,OUT035,2474.9535972484723
FDS22,OUT027,1014.0801920675519
FDK08,OUT035,1534.7568688105512
FDE17,OUT018,2474.9535972484723
NCN30,OUT017,1529.7425809370816
FDT50,OUT046,1529.7425809370816
NCX42,OUT049,2560.2978722311254
FDJ12,OUT035,3593.6164222969815
NCA18,OUT027,2953.5451934425764
FDP23,OUT019,567.8535681966256
FDX12,OUT013,3870.24077529678
FDN40,OUT018,2488.180247260447
FDV48,OUT035,1279.9597724306716
NCY54,OUT013,2861.0140224202805
FDL16,OUT010,132.16764949896017
FDR45,OUT018,3721.5598703690575
FDJ52,OUT046,2553.6518700261245
DRG01,OUT017,1275.2973752466755
FDP52,OUT013,3832.714757399143
FDU58,OUT017,3052.609060572204
FDL02,OUT045,1575.0583238676577
FDG28,OUT013,3887.6872107927284
FDA19,OUT035,2025.6276144249973
FDW46,OUT027,1398.265559037977
NCD43,OUT049,1572.5414010880093
DRG39,OUT013,813.3108718542289
NCF55,OUT049,664.4930918098474
FDJ07,OUT046,1954.212795402566
FDE08,OUT046,2470.9233379091547
FDP56,OUT019,132.16764949896017
FDT45,OUT045,872.6526939231736
FDF17,OUT018,3050.6549048163697
FDX44,OUT046,1483.0621220849716
FDM28,OUT027,4801.822424580882
FDI36,OUT049,3055.6205224637247
FDS07,OUT045,1954.212795402566
FDD36,OUT045,1954.212795402566
FDW11,OUT046,1051.9341569287728
FDN40,OUT049,2497.7467710413266
NCQ18,OUT049,1529.7425809370816
NCQ54,OUT017,2675.1165475887774
NCS42,OUT045,1508.7136877178157
DRH39,OUT010,153.1736582076863
FDC09,OUT027,2866.7604691370293
FDT08,OUT010,366.37826684835795
FDC08,OUT035,3747.849817843924
FDT20,OUT017,663.6984148862413
FDS35,OUT035,1053.9417104107767
FDX58,OUT018,3050.6549048163697
FDW58,OUT046,1575.0583238676577
DRD27,OUT046,1534.7568688105512
FDH32,OUT019,236.61848203093032
FDS26,OUT035,4063.517937375933
FDQ31,OUT046,1471.7449872364189
FDP11,OUT018,3523.883026335886
FDD58,OUT017,1534.7568688105512
FDM33,OUT045,3679.9828807473796
FDZ16,OUT049,3052.609060572204
NCS29,OUT010,571.493680007702
NCM18,OUT019,132.16764949896017
FDP11,OUT049,3680.859638287363
NCC42,OUT017,2039.3326246915863
DRM23,OUT046,2861.0140224202805
NCN55,OUT027,5843.121665623549
FDK46,OUT013,4072.6016473819227
FDR01,OUT046,3106.241111282781
NCA05,OUT045,2470.9233379091547
NCP43,OUT017,2888.288376403869
FDR12,OUT010,386.618854987207
FDQ01,OUT013,4005.898809911993
FDM13,OUT046,2030.9281828659782
FDQ19,OUT017,3900.0243902284833
FDK56,OUT019,488.3243437737321
NCX06,OUT010,461.3086053456358
FDO56,OUT027,2953.5451934425764
FDU45,OUT045,1851.555934223172
FDI16,OUT019,132.16764949896017
FDL32,OUT046,1932.5902929442561
FDA07,OUT046,2018.0237471059152
FDA14,OUT045,2468.6648791541766
FDV46,OUT027,3019.294116580413
NCO07,OUT035,3651.7161993455456
NCP41,OUT046,1575.0583238676577
FDY60,OUT018,2041.7799073308263
FDN38,OUT017,3988.9967529463097
FDO15,OUT046,1177.3434609651229
FDT60,OUT013,2018.0237471059152
FDA55,OUT035,3756.9891389403742
FDE02,OUT010,228.26063751216026
DRJ39,OUT049,3708.105567078796
FDV34,OUT035,1101.3418595596916
FDS20,OUT027,5090.700779839243
FDF02,OUT027,2866.7604691370293
FDW40,OUT017,2123.374421780816
NCB43,OUT046,3052.609060572204
FDR58,OUT017,1501.9629952010184
DRJ59,OUT035,668.1284491107431
NCD30,OUT017,1532.1570690768929
FDE14,OUT017,1529.7425809370816
FDC28,OUT018,1582.0267554002567
FDU16,OUT018,1400.4276196778844
NCD19,OUT035,913.0116800003466
FDU21,OUT046,666.037817511453
FDV59,OUT027,5843.121665623549
FDU03,OUT045,3052.609060572204
FDC33,OUT010,562.220184225073
NCR42,OUT035,663.6984148862413
DRH59,OUT035,1116.32025135718
NCM31,OUT035,2041.7799073308263
FDS50,OUT035,3734.26923243108
FDP39,OUT046,855.306247507287
FDQ55,OUT013,1954.212795402566
FDV36,OUT019,282.3240174747614
FDI05,OUT027,1946.2371902514237
FDS45,OUT027,2894.742780136713
FDA39,OUT045,667.1013190267793
FDC37,OUT010,248.27582128141913
FDJ60,OUT027,4285.869085867472
DRQ35,OUT046,2018.0237471059152
NCJ06,OUT046,2006.2508468167487
NCY42,OUT018,2459.6752778213367
DRM37,OUT049,3052.609060572204
FDR14,OUT045,773.2459984484753
FDE51,OUT049,683.9325367216919
FDT33,OUT017,2675.1165475887774
FDR08,OUT013,1851.555934223172
FDE36,OUT010,383.0385458792443
FDL22,OUT019,231.71131883190031
FDR44,OUT013,2030.9281828659782
FDI56,OUT019,220.21041414321616
FDE47,OUT010,273.2263532109332
FDV27,OUT010,211.2148806380485
FDV10,OUT049,671.0827138252412
FDC40,OUT045,1279.937612824413
NCX41,OUT013,3642.0684014063645
NCQ38,OUT027,2866.7604691370293
FDV12,OUT027,2866.7604691370293
FDE52,OUT017,1479.532846517655
FDG20,OUT027,4453.523592454532
FDV16,OUT027,1007.4905700521581
FDI32,OUT017,1951.7649239845282
FDJ32,OUT049,1011.5542541160193
FDN39,OUT018,2756.432057716169
FDY34,OUT017,2677.5211050466028
FDC14,OUT035,670.2880369016351
FDA55,OUT017,3760.681757619449
FDZ50,OUT010,458.07861670109355
DRG13,OUT049,2563.1094434377264
FDP01,OUT013,2496.482354445454
NCG54,OUT017,2861.0140224202805
FDM13,OUT045,2033.1870424150504
NCO18,OUT027,4762.729379361154
NCW41,OUT013,2503.693163464099
FDM52,OUT027,4074.34056872854
NCF55,OUT035,663.6984148862413
FDT09,OUT046,2030.9281828659782
NCM19,OUT035,1675.130470172976
FDW12,OUT018,2468.6648791541766
FDP15,OUT019,569.3164826408706
FDK36,OUT045,742.3179925266893
FDZ25,OUT035,2861.0140224202805
NCW06,OUT049,3052.609060572204
FDW60,OUT046,2906.2967005801897
DRC49,OUT013,2464.762903961687
NCT17,OUT035,3052.609060572204
NCN06,OUT018,2561.1552876818923
FDC45,OUT013,2835.553675937343
DRJ47,OUT019,413.10287242275865
NCF06,OUT045,4071.726297221934
FDE21,OUT010,267.0145694224073
DRG27,OUT013,707.6161967005988
FDW40,OUT049,2039.3326246915863
NCO53,OUT046,3052.609060572204
FDE23,OUT049,684.9487917531628
FDQ16,OUT046,1582.0267554002567
FDS26,OUT045,4063.517937375933
FDZ13,OUT010,132.16764949896017
FDS14,OUT049,2503.693163464099
FDC10,OUT045,1982.4081289631931
FDY16,OUT049,3052.609060572204
FDJ20,OUT035,2025.6276144249973
FDV43,OUT035,670.2880369016351
FDZ32,OUT027,2871.805056150447
FDR23,OUT046,2861.0140224202805
FDN24,OUT035,871.4360162099186
FDE34,OUT027,5082.733322901202
FDU31,OUT013,3667.5308113832925
FDW33,OUT018,1582.0267554002567
FDU26,OUT046,1954.212795402566
FDE20,OUT027,4285.869085867472
NCW05,OUT035,1575.0583238676577
FDB22,OUT018,2474.9535972484723
FDO56,OUT046,1954.212795402566
FDA19,OUT027,3013.6366539406213
DRI39,OUT045,913.0116800003466
FDH52,OUT018,1007.1322790592775
FDZ50,OUT035,3052.609060572204
NCN42,OUT035,2470.9233379091547
FDB53,OUT013,2470.9233379091547
DRG11,OUT017,1583.9262098440627
DRK11,OUT027,4074.34056872854
FDQ60,OUT017,2018.0237471059152
FDT36,OUT017,663.6984148862413
DRG25,OUT018,3050.6549048163697
DRJ23,OUT046,3052.609060572204
FDG05,OUT035,2545.9263379989443
NCK06,OUT018,2015.1472747656887
FDU52,OUT017,2497.7467710413266
FDW07,OUT018,1485.9608389652765
NCM17,OUT045,684.9487917531628
FDA22,OUT045,2725.5997574595153
NCA41,OUT018,3050.6549048163697
FDF38,OUT035,670.2880369016351
FDH52,OUT046,1068.1985278577406
FDY58,OUT019,567.8866639236052
FDZ16,OUT045,3052.609060572204
NCM18,OUT017,1005.6567204306828
FDA22,OUT018,2675.5669492907687
NCJ43,OUT035,2863.750165545679
FDI34,OUT027,5848.4550898159005
FDG56,OUT046,1054.0772215122952
FDS34,OUT046,1954.212795402566
DRC01,OUT035,744.5678518500878
FDQ04,OUT035,667.2382150714664
FDK04,OUT035,914.5785550175481
FDT51,OUT049,1657.728353770769
FDV26,OUT017,3052.609060572204
FDS04,OUT049,2039.3326246915863
FDW43,OUT018,3627.066951087733
FDQ28,OUT010,371.3175979977343
NCK06,OUT017,2015.1472747656887
FDS23,OUT018,2030.9281828659782
FDZ36,OUT019,491.3318155853045
FDE56,OUT018,1030.8503386224347
FDW10,OUT027,4437.053337178975
NCN14,OUT045,3052.609060572204
NCQ18,OUT045,1529.7425809370816
FDW08,OUT017,1582.0267554002567
FDU43,OUT035,3857.7537785576337
FDR33,OUT010,247.822747149305
FDM24,OUT010,366.2193950421335
NCZ05,OUT046,1572.5414010880093
NCV41,OUT035,1804.1470970629746
FDV11,OUT018,2859.0598666644464
NCY05,OUT035,663.6984148862413
FDV44,OUT018,3050.6549048163697
FDW32,OUT049,1397.991804229137
NCU18,OUT027,3158.226622549058
NCC43,OUT035,3987.887778301491
FDW19,OUT013,1675.130470172976
FDN31,OUT035,3052.609060572204
FDI48,OUT045,751.199120490115
FDS24,OUT017,1501.9629952010184
FDF46,OUT049,1954.212795402566
DRG23,OUT017,2474.9535972484723
FDG14,OUT018,2473.0132271556568
NCY30,OUT049,2953.418461992407
FDO28,OUT018,2018.0237471059152
DRD24,OUT035,2041.7799073308263
FDI33,OUT049,1504.884151603015
FDN32,OUT046,3052.609060572204
FDR16,OUT045,3656.2438077696224
FDF26,OUT046,2497.7467710413266
NCN29,OUT018,744.1330227884936
FDE20,OUT045,2725.5997574595153
FDA46,OUT046,3052.609060572204
FDU28,OUT045,3052.609060572204
FDQ48,OUT045,1534.7568688105512
FDV36,OUT013,2025.6276144249973
FDR14,OUT018,877.6806453241995
FDP23,OUT017,3671.1999216782174
FDP56,OUT013,791.3865543975522
FDK48,OUT010,153.71841656562694
FDR48,OUT046,2485.4177943470513
NCY29,OUT049,920.0885468468307
FDM22,OUT018,878.8973230374546
DRJ01,OUT013,2560.2978722311254
FDZ43,OUT045,3882.138873637972
FDV03,OUT035,2497.7467710413266
FDX11,OUT027,4923.060436345529
NCA41,OUT027,5761.131427908536
FDE38,OUT017,2677.5211050466028
FDI27,OUT018,737.3279922065203
FDN32,OUT013,3052.609060572204
NCN43,OUT017,2018.0237471059152
FDB47,OUT027,5848.4550898159005
FDV03,OUT017,2499.6878995953134
NCN30,OUT045,1529.7425809370816
NCV54,OUT010,270.7358489607957
FDV07,OUT013,1617.7866448308257
FDP07,OUT049,3058.948140518299
FDK48,OUT018,1107.818557994206
FDM15,OUT019,366.79612828064853
FDY19,OUT027,2953.5451934425764
FDK46,OUT046,4082.261427546309
FDY11,OUT045,1050.446084399853
FDH09,OUT046,782.9037796734219
FDO08,OUT027,4272.252305348885
FDU14,OUT013,4010.4834928298264
FDD22,OUT027,2940.792835130737
FDM27,OUT017,2526.7432372842263
FDL02,OUT027,2881.73566293918
NCA17,OUT035,2470.9233379091547
FDE38,OUT019,383.28500871960307
NCG07,OUT049,3052.609060572204
DRC27,OUT013,3873.3735198183876
FDA27,OUT035,4030.6523889726905
FDW40,OUT045,2041.7799073308263
DRI11,OUT013,1954.212795402566
FDN50,OUT046,1529.7425809370816
FDR12,OUT046,2861.0140224202805
FDT34,OUT027,2866.7604691370293
FDW11,OUT035,1001.4130834808149
NCO30,OUT027,5077.399898708851
FDZ34,OUT017,3052.609060572204
FDU45,OUT017,1904.9192646996366
NCD42,OUT035,663.6984148862413
FDX25,OUT045,2997.5390407320297
NCR29,OUT046,958.0119401443219
FDX43,OUT019,385.75133867412535
